Old_Price,New_Price,date_range,Manufacturer,Model,ProdYear,Gear_box_type,Price_variation,Price_change
650000.0,675000.0,2022-06-02,Seat,Ateca,2022,Automatic,trending_up,25000.0
525000.0,650000.0,2022-05-09,Seat,Ateca,2022,Automatic,trending_up,125000.0
515000.0,525000.0,2022-01-12,Seat,Ateca,2022,Automatic,trending_up,10000.0
505000.0,515000.0,2021-12-01,Seat,Ateca,2022,Automatic,trending_up,10000.0
995000.0,1000000.0,2022-12-06,Seat,Ateca,2022,Automatic,trending_up,5000.0
960000.0,995000.0,2022-11-18,Seat,Ateca,2022,Automatic,trending_up,35000.0
800000.0,960000.0,2022-10-13,Seat,Ateca,2022,Automatic,trending_up,160000.0
750000.0,800000.0,2022-07-31,Seat,Ateca,2022,Automatic,trending_up,50000.0
600000.0,750000.0,2022-06-02,Seat,Ateca,2022,Automatic,trending_up,150000.0
590000.0,600000.0,2022-01-12,Seat,Ateca,2022,Automatic,trending_up,10000.0
580000.0,590000.0,2021-12-01,Seat,Ateca,2022,Automatic,trending_up,10000.0
1200000.0,1250000.0,2022-12-06,Seat,Tarraco,2022,Automatic,trending_up,50000.0
970000.0,1200000.0,2022-11-18,Seat,Tarraco,2022,Automatic,trending_up,230000.0
940000.0,970000.0,2022-10-13,Seat,Tarraco,2022,Automatic,trending_up,30000.0
899000.0,940000.0,2022-07-31,Seat,Tarraco,2022,Automatic,trending_up,41000.0
830000.0,899000.0,2022-06-02,Seat,Tarraco,2022,Automatic,trending_up,69000.0
685000.0,830000.0,2022-05-09,Seat,Tarraco,2022,Automatic,trending_up,145000.0
670000.0,685000.0,2022-01-12,Seat,Tarraco,2022,Automatic,trending_up,15000.0
660000.0,670000.0,2021-12-01,Seat,Tarraco,2022,Automatic,trending_up,10000.0
1100000.0,1150000.0,2022-12-06,Seat,Tarraco,2022,Automatic,trending_up,50000.0
1075000.0,1100000.0,2022-11-18,Seat,Tarraco,2022,Automatic,trending_up,25000.0
975000.0,1075000.0,2022-10-13,Seat,Tarraco,2022,Automatic,trending_up,100000.0
935000.0,975000.0,2022-07-31,Seat,Tarraco,2022,Automatic,trending_up,40000.0
845000.0,935000.0,2022-06-02,Seat,Tarraco,2022,Automatic,trending_up,90000.0
710000.0,845000.0,2022-05-09,Seat,Tarraco,2022,Automatic,trending_up,135000.0
695000.0,710000.0,2022-01-12,Seat,Tarraco,2022,Automatic,trending_up,15000.0
685000.0,695000.0,2021-12-01,Seat,Tarraco,2022,Automatic,trending_up,10000.0
745000.0,775000.0,2023-01-15,Chery,Tiggo 7,2022,Automatic,trending_up,30000.0
690000.0,745000.0,2023-01-11,Chery,Tiggo 7,2022,Automatic,trending_up,55000.0
680000.0,690000.0,2023-01-02,Chery,Tiggo 7,2022,Automatic,trending_up,10000.0
660000.0,680000.0,2022-12-18,Chery,Tiggo 7,2022,Automatic,trending_up,20000.0
575000.0,660000.0,2022-10-31,Chery,Tiggo 7,2022,Automatic,trending_up,85000.0
550000.0,575000.0,2022-09-30,Chery,Tiggo 7,2022,Automatic,trending_up,25000.0
499900.0,550000.0,2022-09-01,Chery,Tiggo 7,2022,Automatic,trending_up,50100.0
485000.0,499900.0,2022-08-02,Chery,Tiggo 7,2022,Automatic,trending_up,14900.0
470000.0,485000.0,2022-07-02,Chery,Tiggo 7,2022,Automatic,trending_up,15000.0
465000.0,470000.0,2022-06-15,Chery,Tiggo 7,2022,Automatic,trending_up,5000.0
800000.0,835000.0,2023-01-15,Chery,Tiggo 7,2022,Automatic,trending_up,35000.0
740000.0,800000.0,2023-01-11,Chery,Tiggo 7,2022,Automatic,trending_up,60000.0
730000.0,740000.0,2023-01-02,Chery,Tiggo 7,2022,Automatic,trending_up,10000.0
710000.0,730000.0,2022-12-18,Chery,Tiggo 7,2022,Automatic,trending_up,20000.0
620000.0,710000.0,2022-10-31,Chery,Tiggo 7,2022,Automatic,trending_up,90000.0
595000.0,620000.0,2022-09-30,Chery,Tiggo 7,2022,Automatic,trending_up,25000.0
535000.0,595000.0,2022-09-01,Chery,Tiggo 7,2022,Automatic,trending_up,60000.0
520000.0,535000.0,2022-08-02,Chery,Tiggo 7,2022,Automatic,trending_up,15000.0
505000.0,520000.0,2022-07-02,Chery,Tiggo 7,2022,Automatic,trending_up,15000.0
50500.0,505000.0,2022-06-15,Chery,Tiggo 7,2022,Automatic,trending_up,454500.0
444000.0,454000.0,2022-06-08,Baic,X5,2022,Automatic,trending_up,10000.0
414000.0,444000.0,2022-05-22,Baic,X5,2022,Automatic,trending_up,30000.0
404000.0,414000.0,2022-05-16,Baic,X5,2022,Automatic,trending_up,10000.0
384000.0,404000.0,2022-04-23,Baic,X5,2022,Automatic,trending_up,20000.0
349000.0,384000.0,2022-03-23,Baic,X5,2022,Automatic,trending_up,35000.0
335000.0,349000.0,2022-03-02,Baic,X5,2022,Automatic,trending_up,14000.0
328000.0,335000.0,2021-12-13,Baic,X5,2022,Automatic,trending_up,7000.0
374000.0,415000.0,2023-01-13,Renault,Logan,2022,Automatic,trending_up,41000.0
364000.0,374000.0,2022-12-11,Renault,Logan,2022,Automatic,trending_up,10000.0
339000.0,364000.0,2022-11-24,Renault,Logan,2022,Automatic,trending_up,25000.0
265000.0,339000.0,2022-11-03,Renault,Logan,2022,Automatic,trending_up,74000.0
260000.0,265000.0,2022-06-02,Renault,Logan,2022,Automatic,trending_up,5000.0
250000.0,260000.0,2022-05-05,Renault,Logan,2022,Automatic,trending_up,10000.0
225000.0,250000.0,2022-04-08,Renault,Logan,2022,Automatic,trending_up,25000.0
216000.0,225000.0,2022-02-03,Renault,Logan,2022,Automatic,trending_up,9000.0
209000.0,216000.0,2021-12-23,Renault,Logan,2022,Automatic,trending_up,7000.0
384000.0,425000.0,2023-01-13,Renault,Logan,2022,Automatic,trending_up,41000.0
374000.0,384000.0,2022-12-11,Renault,Logan,2022,Automatic,trending_up,10000.0
349000.0,374000.0,2022-11-24,Renault,Logan,2022,Automatic,trending_up,25000.0
275000.0,349000.0,2022-11-03,Renault,Logan,2022,Automatic,trending_up,74000.0
270000.0,275000.0,2022-06-02,Renault,Logan,2022,Automatic,trending_up,5000.0
260000.0,270000.0,2022-05-05,Renault,Logan,2022,Automatic,trending_up,10000.0
235000.0,260000.0,2022-04-08,Renault,Logan,2022,Automatic,trending_up,25000.0
226000.0,235000.0,2022-02-03,Renault,Logan,2022,Automatic,trending_up,9000.0
219000.0,226000.0,2021-12-23,Renault,Logan,2022,Automatic,trending_up,7000.0
394000.0,435000.0,2023-01-13,Renault,Logan,2022,Automatic,trending_up,41000.0
384000.0,394000.0,2022-12-11,Renault,Logan,2022,Automatic,trending_up,10000.0
359000.0,384000.0,2022-11-24,Renault,Logan,2022,Automatic,trending_up,25000.0
285000.0,359000.0,2022-11-03,Renault,Logan,2022,Automatic,trending_up,74000.0
280000.0,285000.0,2022-06-02,Renault,Logan,2022,Automatic,trending_up,5000.0
270000.0,280000.0,2022-05-05,Renault,Logan,2022,Automatic,trending_up,10000.0
245000.0,270000.0,2022-04-08,Renault,Logan,2022,Automatic,trending_up,25000.0
236000.0,245000.0,2022-02-03,Renault,Logan,2022,Automatic,trending_up,9000.0
229000.0,236000.0,2021-12-23,Renault,Logan,2022,Automatic,trending_up,7000.0
404000.0,445000.0,2023-01-13,Renault,Logan,2022,Automatic,trending_up,41000.0
394000.0,404000.0,2022-12-11,Renault,Logan,2022,Automatic,trending_up,10000.0
369000.0,394000.0,2022-11-24,Renault,Logan,2022,Automatic,trending_up,25000.0
295000.0,369000.0,2022-11-03,Renault,Logan,2022,Automatic,trending_up,74000.0
290000.0,295000.0,2022-06-02,Renault,Logan,2022,Automatic,trending_up,5000.0
280000.0,290000.0,2022-05-05,Renault,Logan,2022,Automatic,trending_up,10000.0
255000.0,280000.0,2022-04-08,Renault,Logan,2022,Automatic,trending_up,25000.0
246000.0,255000.0,2022-02-03,Renault,Logan,2022,Automatic,trending_up,9000.0
239000.0,246000.0,2021-12-23,Renault,Logan,2022,Automatic,trending_up,7000.0
404000.0,434000.0,2023-01-13,Renault,Sandero,2022,Automatic,trending_up,30000.0
394000.0,404000.0,2022-12-11,Renault,Sandero,2022,Automatic,trending_up,10000.0
369000.0,394000.0,2022-11-24,Renault,Sandero,2022,Automatic,trending_up,25000.0
295000.0,369000.0,2022-11-03,Renault,Sandero,2022,Automatic,trending_up,74000.0
289000.0,295000.0,2022-06-02,Renault,Sandero,2022,Automatic,trending_up,6000.0
279000.0,289000.0,2022-05-05,Renault,Sandero,2022,Automatic,trending_up,10000.0
249000.0,279000.0,2022-04-08,Renault,Sandero,2022,Automatic,trending_up,30000.0
236000.0,249000.0,2022-02-03,Renault,Sandero,2022,Automatic,trending_up,13000.0
229000.0,236000.0,2021-12-23,Renault,Sandero,2022,Automatic,trending_up,7000.0
424000.0,454000.0,2023-01-13,Renault,Sandero Step,2022,Automatic,trending_up,30000.0
414000.0,424000.0,2022-12-11,Renault,Sandero Step,2022,Automatic,trending_up,10000.0
389000.0,414000.0,2022-11-24,Renault,Sandero Step,2022,Automatic,trending_up,25000.0
310000.0,389000.0,2022-11-03,Renault,Sandero Step,2022,Automatic,trending_up,79000.0
300000.0,310000.0,2022-06-02,Renault,Sandero Step,2022,Automatic,trending_up,10000.0
290000.0,300000.0,2022-05-05,Renault,Sandero Step,2022,Automatic,trending_up,10000.0
269000.0,290000.0,2022-04-08,Renault,Sandero Step,2022,Automatic,trending_up,21000.0
259000.0,269000.0,2022-02-03,Renault,Sandero Step,2022,Automatic,trending_up,10000.0
249000.0,259000.0,2021-12-23,Renault,Sandero Step,2022,Automatic,trending_up,10000.0
355000.0,444000.0,2022-11-03,Renault,Duster,2022,Automatic,trending_up,89000.0
345000.0,355000.0,2022-06-02,Renault,Duster,2022,Automatic,trending_up,10000.0
337000.0,345000.0,2022-05-05,Renault,Duster,2022,Automatic,trending_up,8000.0
302000.0,337000.0,2022-04-08,Renault,Duster,2022,Automatic,trending_up,35000.0
298000.0,302000.0,2022-02-03,Renault,Duster,2022,Automatic,trending_up,4000.0
288000.0,298000.0,2021-12-23,Renault,Duster,2022,Automatic,trending_up,10000.0
554000.0,614000.0,2023-01-13,Renault,Megane,2022,Automatic,trending_up,60000.0
534000.0,554000.0,2022-12-11,Renault,Megane,2022,Automatic,trending_up,20000.0
494000.0,534000.0,2022-11-24,Renault,Megane,2022,Automatic,trending_up,40000.0
395000.0,494000.0,2022-11-03,Renault,Megane,2022,Automatic,trending_up,99000.0
384000.0,395000.0,2022-06-02,Renault,Megane,2022,Automatic,trending_up,11000.0
369000.0,384000.0,2022-05-05,Renault,Megane,2022,Automatic,trending_up,15000.0
324000.0,369000.0,2022-04-08,Renault,Megane,2022,Automatic,trending_up,45000.0
309000.0,324000.0,2022-02-03,Renault,Megane,2022,Automatic,trending_up,15000.0
294000.0,309000.0,2021-12-23,Renault,Megane,2022,Automatic,trending_up,15000.0
605000.0,664000.0,2023-01-13,Renault,Megane,2022,Automatic,trending_up,59000.0
585000.0,605000.0,2022-12-11,Renault,Megane,2022,Automatic,trending_up,20000.0
545000.0,585000.0,2022-11-24,Renault,Megane,2022,Automatic,trending_up,40000.0
435000.0,545000.0,2022-11-03,Renault,Megane,2022,Automatic,trending_up,110000.0
424000.0,435000.0,2022-06-02,Renault,Megane,2022,Automatic,trending_up,11000.0
409000.0,424000.0,2022-05-05,Renault,Megane,2022,Automatic,trending_up,15000.0
354000.0,409000.0,2022-04-08,Renault,Megane,2022,Automatic,trending_up,55000.0
339000.0,354000.0,2022-02-03,Renault,Megane,2022,Automatic,trending_up,15000.0
324000.0,339000.0,2021-12-23,Renault,Megane,2022,Automatic,trending_up,15000.0
645000.0,710000.0,2023-01-13,Renault,Megane,2022,Automatic,trending_up,65000.0
625000.0,645000.0,2022-12-11,Renault,Megane,2022,Automatic,trending_up,20000.0
585000.0,625000.0,2022-11-24,Renault,Megane,2022,Automatic,trending_up,40000.0
575000.0,585000.0,2022-11-03,Renault,Megane,2022,Automatic,trending_up,10000.0
465000.0,575000.0,2022-11-03,Renault,Megane,2022,Automatic,trending_up,110000.0
454000.0,465000.0,2022-06-02,Renault,Megane,2022,Automatic,trending_up,11000.0
439000.0,454000.0,2022-05-05,Renault,Megane,2022,Automatic,trending_up,15000.0
384000.0,439000.0,2022-04-08,Renault,Megane,2022,Automatic,trending_up,55000.0
369000.0,384000.0,2022-02-03,Renault,Megane,2022,Automatic,trending_up,15000.0
354000.0,369000.0,2021-12-23,Renault,Megane,2022,Automatic,trending_up,15000.0
686000.0,768000.0,2023-01-13,Renault,Megane,2022,Automatic,trending_up,82000.0
666000.0,686000.0,2022-12-11,Renault,Megane,2022,Automatic,trending_up,20000.0
626000.0,666000.0,2022-11-24,Renault,Megane,2022,Automatic,trending_up,40000.0
495000.0,626000.0,2022-11-03,Renault,Megane,2022,Automatic,trending_up,131000.0
484000.0,495000.0,2022-06-02,Renault,Megane,2022,Automatic,trending_up,11000.0
469000.0,484000.0,2022-05-05,Renault,Megane,2022,Automatic,trending_up,15000.0
414000.0,469000.0,2022-04-08,Renault,Megane,2022,Automatic,trending_up,55000.0
399000.0,414000.0,2022-02-03,Renault,Megane,2022,Automatic,trending_up,15000.0
384000.0,399000.0,2021-12-23,Renault,Megane,2022,Automatic,trending_up,15000.0
736000.0,808000.0,2023-01-13,Renault,Megane,2022,Automatic,trending_up,72000.0
716000.0,736000.0,2022-12-11,Renault,Megane,2022,Automatic,trending_up,20000.0
676000.0,716000.0,2022-11-24,Renault,Megane,2022,Automatic,trending_up,40000.0
535000.0,676000.0,2022-11-03,Renault,Megane,2022,Automatic,trending_up,141000.0
524000.0,535000.0,2022-06-02,Renault,Megane,2022,Automatic,trending_up,11000.0
509000.0,524000.0,2022-05-05,Renault,Megane,2022,Automatic,trending_up,15000.0
454000.0,509000.0,2022-04-08,Renault,Megane,2022,Automatic,trending_up,55000.0
444000.0,454000.0,2022-02-03,Renault,Megane,2022,Automatic,trending_up,10000.0
434000.0,444000.0,2021-12-23,Renault,Megane,2022,Automatic,trending_up,10000.0
540000.0,674000.0,2022-11-03,Renault,Kadjar,2022,Automatic,trending_up,134000.0
520000.0,540000.0,2022-06-02,Renault,Kadjar,2022,Automatic,trending_up,20000.0
503000.0,520000.0,2022-05-05,Renault,Kadjar,2022,Automatic,trending_up,17000.0
458000.0,503000.0,2022-04-08,Renault,Kadjar,2022,Automatic,trending_up,45000.0
449000.0,458000.0,2022-02-03,Renault,Kadjar,2022,Automatic,trending_up,9000.0
439000.0,449000.0,2021-12-23,Renault,Kadjar,2022,Automatic,trending_up,10000.0
480000.0,550000.0,2022-09-16,Toyota,Corolla,2022,Automatic,trending_up,70000.0
445000.0,480000.0,2022-07-18,Toyota,Corolla,2022,Automatic,trending_up,35000.0
399000.0,445000.0,2022-04-07,Toyota,Corolla,2022,Automatic,trending_up,46000.0
397000.0,399000.0,2022-01-09,Toyota,Corolla,2022,Automatic,trending_up,2000.0
385000.0,397000.0,2021-08-25,Toyota,Corolla,2022,Automatic,trending_up,12000.0
690000.0,825000.0,2022-09-20,Toyota,Corolla,2022,Automatic,trending_up,135000.0
647000.0,690000.0,2022-04-07,Toyota,Corolla,2022,Automatic,trending_up,43000.0
616000.0,647000.0,2022-01-09,Toyota,Corolla,2022,Automatic,trending_up,31000.0
1150000.0,1350000.0,2023-03-21,Volkswagen,Passat,2022,Automatic,trending_up,200000.0
990000.0,1150000.0,2022-12-15,Volkswagen,Passat,2022,Automatic,trending_up,160000.0
800000.0,990000.0,2022-11-22,Volkswagen,Passat,2022,Automatic,trending_up,190000.0
525000.0,800000.0,2022-09-29,Volkswagen,Passat,2022,Automatic,trending_up,275000.0
505000.0,525000.0,2022-01-10,Volkswagen,Passat,2022,Automatic,trending_up,20000.0
1290000.0,1490000.0,2023-03-21,Volkswagen,Tiguan,2022,Automatic,trending_up,200000.0
1075000.0,1290000.0,2022-12-15,Volkswagen,Tiguan,2022,Automatic,trending_up,215000.0
895000.0,1075000.0,2022-11-22,Volkswagen,Tiguan,2022,Automatic,trending_up,180000.0
595000.0,895000.0,2022-09-29,Volkswagen,Tiguan,2022,Automatic,trending_up,300000.0
585000.0,595000.0,2022-01-10,Volkswagen,Tiguan,2022,Automatic,trending_up,10000.0
1450000.0,1650000.0,2023-03-21,Volkswagen,Tiguan,2022,Automatic,trending_up,200000.0
1250000.0,1450000.0,2022-12-15,Volkswagen,Tiguan,2022,Automatic,trending_up,200000.0
999000.0,1250000.0,2022-11-22,Volkswagen,Tiguan,2022,Automatic,trending_up,251000.0
675000.0,999000.0,2022-09-29,Volkswagen,Tiguan,2022,Automatic,trending_up,324000.0
660000.0,675000.0,2022-01-10,Volkswagen,Tiguan,2022,Automatic,trending_up,15000.0
410000.0,790000.0,2022-12-06,Seat,Leon,2022,Automatic,trending_up,380000.0
395000.0,410000.0,2022-01-12,Seat,Leon,2022,Automatic,trending_up,15000.0
980000.0,1080000.0,2022-12-06,Seat,Ateca,2022,Automatic,trending_up,100000.0
940000.0,980000.0,2022-11-18,Seat,Ateca,2022,Automatic,trending_up,40000.0
785000.0,940000.0,2022-10-13,Seat,Ateca,2022,Automatic,trending_up,155000.0
735000.0,785000.0,2022-07-31,Seat,Ateca,2022,Automatic,trending_up,50000.0
720000.0,735000.0,2022-06-02,Seat,Ateca,2022,Automatic,trending_up,15000.0
590000.0,720000.0,2022-05-09,Seat,Ateca,2022,Automatic,trending_up,130000.0
580000.0,590000.0,2022-01-12,Seat,Ateca,2022,Automatic,trending_up,10000.0
570000.0,580000.0,2021-12-01,Seat,Ateca,2022,Automatic,trending_up,10000.0
335900.0,344900.0,2022-07-24,Citroën,C Elysee,2022,Automatic,trending_up,9000.0
329900.0,335900.0,2022-06-26,Citroën,C Elysee,2022,Automatic,trending_up,6000.0
323900.0,329900.0,2022-05-23,Citroën,C Elysee,2022,Automatic,trending_up,6000.0
313900.0,323900.0,2022-05-01,Citroën,C Elysee,2022,Automatic,trending_up,10000.0
272900.0,313900.0,2022-04-10,Citroën,C Elysee,2022,Automatic,trending_up,41000.0
271900.0,272900.0,2022-01-13,Citroën,C Elysee,2022,Automatic,trending_up,1000.0
343000.0,350000.0,2022-06-23,Soueast,DX3,2022,Automatic,trending_up,7000.0
340000.0,343000.0,2022-06-15,Soueast,DX3,2022,Automatic,trending_up,3000.0
335000.0,340000.0,2022-06-02,Soueast,DX3,2022,Automatic,trending_up,5000.0
325000.0,335000.0,2022-05-08,Soueast,DX3,2022,Automatic,trending_up,10000.0
307000.0,325000.0,2022-03-23,Soueast,DX3,2022,Automatic,trending_up,18000.0
305000.0,307000.0,2022-01-17,Soueast,DX3,2022,Automatic,trending_up,2000.0
325990.0,335990.0,2022-10-13,Peugeot,301,2022,Automatic,trending_up,10000.0
315990.0,325990.0,2022-09-04,Peugeot,301,2022,Automatic,trending_up,10000.0
309990.0,315990.0,2022-08-13,Peugeot,301,2022,Automatic,trending_up,6000.0
304990.0,309990.0,2022-07-24,Peugeot,301,2022,Automatic,trending_up,5000.0
299990.0,304990.0,2022-06-18,Peugeot,301,2022,Automatic,trending_up,5000.0
284990.0,299990.0,2022-05-26,Peugeot,301,2022,Automatic,trending_up,15000.0
268990.0,284990.0,2022-04-21,Peugeot,301,2022,Automatic,trending_up,16000.0
248990.0,268990.0,2022-03-31,Peugeot,301,2022,Automatic,trending_up,20000.0
246000.0,248990.0,2022-02-07,Peugeot,301,2022,Automatic,trending_up,2990.0
355990.0,365990.0,2022-10-13,Peugeot,301,2022,Automatic,trending_up,10000.0
345990.0,355990.0,2022-09-04,Peugeot,301,2022,Automatic,trending_up,10000.0
339990.0,345990.0,2022-08-13,Peugeot,301,2022,Automatic,trending_up,6000.0
334990.0,339990.0,2022-07-24,Peugeot,301,2022,Automatic,trending_up,5000.0
329990.0,334990.0,2022-06-18,Peugeot,301,2022,Automatic,trending_up,5000.0
314990.0,329990.0,2022-05-26,Peugeot,301,2022,Automatic,trending_up,15000.0
297990.0,314990.0,2022-04-21,Peugeot,301,2022,Automatic,trending_up,17000.0
277990.0,297990.0,2022-03-31,Peugeot,301,2022,Automatic,trending_up,20000.0
275000.0,277990.0,2022-02-07,Peugeot,301,2022,Automatic,trending_up,2990.0
674990.0,699990.0,2022-10-13,Peugeot,508,2022,Automatic,trending_up,25000.0
649990.0,674990.0,2022-09-04,Peugeot,508,2022,Automatic,trending_up,25000.0
634990.0,649990.0,2022-08-13,Peugeot,508,2022,Automatic,trending_up,15000.0
619990.0,634990.0,2022-07-24,Peugeot,508,2022,Automatic,trending_up,15000.0
609990.0,619990.0,2022-06-18,Peugeot,508,2022,Automatic,trending_up,10000.0
579990.0,609990.0,2022-05-26,Peugeot,508,2022,Automatic,trending_up,30000.0
559990.0,579990.0,2022-04-21,Peugeot,508,2022,Automatic,trending_up,20000.0
499990.0,559990.0,2022-03-31,Peugeot,508,2022,Automatic,trending_up,60000.0
495990.0,499990.0,2022-02-07,Peugeot,508,2022,Automatic,trending_up,4000.0
500000.0,549900.0,2022-12-06,Fiat,Tipo AT,2022,Automatic,trending_up,49900.0
400000.0,500000.0,2022-11-07,Fiat,Tipo AT,2022,Automatic,trending_up,100000.0
349900.0,400000.0,2022-08-10,Fiat,Tipo AT,2022,Automatic,trending_up,50100.0
336900.0,349900.0,2022-06-05,Fiat,Tipo AT,2022,Automatic,trending_up,13000.0
329900.0,336900.0,2022-04-20,Fiat,Tipo AT,2022,Automatic,trending_up,7000.0
284900.0,329900.0,2022-04-03,Fiat,Tipo AT,2022,Automatic,trending_up,45000.0
279900.0,284900.0,2022-03-01,Fiat,Tipo AT,2022,Automatic,trending_up,5000.0
550000.0,599900.0,2022-12-06,Fiat,Tipo,2022,Automatic,trending_up,49900.0
450000.0,550000.0,2022-11-07,Fiat,Tipo,2022,Automatic,trending_up,100000.0
389900.0,450000.0,2022-08-10,Fiat,Tipo,2022,Automatic,trending_up,60100.0
379900.0,389900.0,2022-06-05,Fiat,Tipo,2022,Automatic,trending_up,10000.0
372900.0,379900.0,2022-04-20,Fiat,Tipo,2022,Automatic,trending_up,7000.0
326900.0,372900.0,2022-04-03,Fiat,Tipo,2022,Automatic,trending_up,46000.0
319900.0,326900.0,2022-03-01,Fiat,Tipo,2022,Automatic,trending_up,7000.0
600000.0,649900.0,2022-12-06,Fiat,Tipo,2022,Automatic,trending_up,49900.0
500000.0,600000.0,2022-11-07,Fiat,Tipo,2022,Automatic,trending_up,100000.0
429900.0,500000.0,2022-08-10,Fiat,Tipo,2022,Automatic,trending_up,70100.0
412900.0,429900.0,2022-06-05,Fiat,Tipo,2022,Automatic,trending_up,17000.0
404900.0,412900.0,2022-04-20,Fiat,Tipo,2022,Automatic,trending_up,8000.0
349900.0,404900.0,2022-04-03,Fiat,Tipo,2022,Automatic,trending_up,55000.0
339900.0,349900.0,2022-03-01,Fiat,Tipo,2022,Automatic,trending_up,10000.0
550000.0,599900.0,2022-12-06,Fiat,Tipo,2022,Automatic,trending_up,49900.0
450000.0,550000.0,2022-11-07,Fiat,Tipo,2022,Automatic,trending_up,100000.0
379900.0,450000.0,2022-08-10,Fiat,Tipo,2022,Automatic,trending_up,70100.0
359900.0,379900.0,2022-06-05,Fiat,Tipo,2022,Automatic,trending_up,20000.0
349900.0,359900.0,2022-04-20,Fiat,Tipo,2022,Automatic,trending_up,10000.0
309900.0,349900.0,2022-04-03,Fiat,Tipo,2022,Automatic,trending_up,40000.0
299900.0,309900.0,2022-03-01,Fiat,Tipo,2022,Automatic,trending_up,10000.0
625000.0,679900.0,2022-12-06,Fiat,Tipo,2022,Automatic,trending_up,54900.0
525000.0,625000.0,2022-11-07,Fiat,Tipo,2022,Automatic,trending_up,100000.0
439900.0,525000.0,2022-08-10,Fiat,Tipo,2022,Automatic,trending_up,85100.0
422900.0,439900.0,2022-06-05,Fiat,Tipo,2022,Automatic,trending_up,17000.0
414900.0,422900.0,2022-04-20,Fiat,Tipo,2022,Automatic,trending_up,8000.0
359900.0,414900.0,2022-04-03,Fiat,Tipo,2022,Automatic,trending_up,55000.0
349900.0,359900.0,2022-03-01,Fiat,Tipo,2022,Automatic,trending_up,10000.0
2150000.0,2450000.0,2023-02-05,Jeep,Grand Cherokee,2022,Automatic,trending_up,300000.0
1450000.0,2150000.0,2022-11-15,Jeep,Grand Cherokee,2022,Automatic,trending_up,700000.0
